sid,freq,power
0,0.0,1.1546319456101628e-14
0,0.005917159763313609,21.10080917024695
0,0.011834319526627219,16.508679161096588
0,0.01775147928994083,8.50395340858179
0,0.023668639053254437,11.170217813325099
0,0.029585798816568046,6.897582787969831
0,0.03550295857988166,13.994617484149323
0,0.04142011834319526,10.991337143570263
0,0.047337278106508875,10.723976722250441
0,0.05325443786982249,5.6111481389819735
0,0.05917159763313609,6.794322272815313
0,0.0650887573964497,10.158381718707904
0,0.07100591715976332,14.397889445357206
0,0.07692307692307693,3.5268764562918054
0,0.08284023668639053,9.33078834437961
0,0.08875739644970414,19.361991228358978
0,0.09467455621301775,8.62026445077184
0,0.10059171597633136,1.691911576398156
0,0.10650887573964497,11.09599184098273
0,0.11242603550295857,25.537566647655154
0,0.11834319526627218,8.167524804149458
0,0.1242603550295858,5.047239918500338
0,0.1301775147928994,19.057966593399676
0,0.13609467455621302,19.119178593518676
0,0.14201183431952663,18.5493613128054
0,0.14792899408284024,5.587179381821454
0,0.15384615384615385,9.191848062125754
0,0.15976331360946744,7.206577525725985
0,0.16568047337278105,8.975526367475915
0,0.17159763313609466,6.997510405988875
0,0.17751479289940827,12.339596111323276
0,0.1834319526627219,11.232274358488521
0,0.1893491124260355,20.769624637896623
0,0.1952662721893491,9.962048481501872
0,0.20118343195266272,11.480243237094161
0,0.20710059171597633,22.310905690872147
0,0.21301775147928995,10.002468522884262
0,0.21893491124260356,11.402792690914653
0,0.22485207100591714,15.196860904640154
0,0.23076923076923075,1.32965839589919
0,0.23668639053254437,3.9604999571258683
0,0.24260355029585798,17.61750607967948
0,0.2485207100591716,22.571098930478865
0,0.2544378698224852,14.217830045795132
0,0.2603550295857988,11.675840055254955
0,0.2662721893491124,7.238207898247686
0,0.27218934911242604,1.3619156554290444
0,0.2781065088757396,4.645868461759046
0,0.28402366863905326,16.67767200662387
0,0.28994082840236685,10.133359701536401
0,0.2958579881656805,10.310488157459533
0,0.30177514792899407,11.7862174256654
0,0.3076923076923077,3.2666846387329604
0,0.3136094674556213,16.0848981955363
0,0.3195266272189349,13.86314547183895
