sid,freq,power
0,0.0,9.325873406851315e-15
0,0.0044444444444444444,26.352134892050962
0,0.008888888888888889,10.76967768659946
0,0.013333333333333332,11.992229046876933
0,0.017777777777777778,24.296043684102138
0,0.022222222222222223,9.90408078842474
0,0.026666666666666665,18.55742643620569
0,0.03111111111111111,7.680977549338885
0,0.035555555555555556,10.91815485165514
0,0.04,17.01966598305155
0,0.044444444444444446,16.229402449932913
0,0.04888888888888889,18.314983321330693
0,0.05333333333333333,7.205364973043795
0,0.057777777777777775,23.14008135921107
0,0.06222222222222222,10.798434311468238
0,0.06666666666666667,6.744244174973582
0,0.07111111111111111,30.949223436950007
0,0.07555555555555556,18.360712321251395
0,0.08,1.063531569860054
0,0.08444444444444445,19.770998469796428
0,0.08888888888888889,11.086395467187558
0,0.09333333333333334,10.635633044301898
0,0.09777777777777778,10.141184344525573
0,0.10222222222222223,5.1080253020115105
0,0.10666666666666666,16.774601454925904
0,0.1111111111111111,17.91193582658934
0,0.11555555555555555,11.7897488756568
0,0.12,15.375890629826744
0,0.12444444444444444,22.656351596755222
0,0.1288888888888889,16.755260507672965
0,0.13333333333333333,11.653419085206467
0,0.13777777777777778,12.008339422333693
0,0.14222222222222222,7.866881260310878
0,0.14666666666666667,13.468526780051075
0,0.1511111111111111,5.1255026906098875
0,0.15555555555555556,1.689186614720042
0,0.16,10.138420261643414
0,0.16444444444444445,14.752983700672422
0,0.1688888888888889,6.619744596097426
0,0.17333333333333334,7.2120331728309965
0,0.17777777777777778,14.497702298011312
0,0.18222222222222223,12.191121515241111
0,0.18666666666666668,13.932061997654976
0,0.19111111111111112,13.111221371184296
0,0.19555555555555557,14.286284574980934
0,0.2,22.31854418045787
0,0.20444444444444446,11.080073373842744
0,0.2088888888888889,17.528868051587693
0,0.21333333333333332,3.0950931424005312
0,0.21777777777777776,13.853476352757028
0,0.2222222222222222,5.723535169149855
0,0.22666666666666666,16.095578964112796
0,0.2311111111111111,11.487164361928109
0,0.23555555555555555,31.688851107539165
0,0.24,7.305766011756136
0,0.24444444444444444,8.085182814973548
0,0.24888888888888888,12.777229345584413
0,0.25333333333333335,15.469617804741507
0,0.2577777777777778,7.7687038199066665
0,0.26222222222222225,15.329251466938155
0,0.26666666666666666,14.428328299437062
0,0.27111111111111114,16.241410905387866
0,0.27555555555555555,5.283745915071414
0,0.28,10.119410197753044
0,0.28444444444444444,10.920524087889856
0,0.28888888888888886,24.4147675633689
0,0.29333333333333333,7.4608863474874
0,0.29777777777777775,19.234970942036345
0,0.3022222222222222,7.826338974576527
0,0.30666666666666664,6.712474633518008
0,0.3111111111111111,14.358964776661317
0,0.31555555555555553,5.616970790724045
0,0.32,12.748740940447274
0,0.3244444444444444,6.114406594167865
0,0.3288888888888889,17.723232033639526
0,0.3333333333333333,19.494188543587587
0,0.3377777777777778,10.523588674674723
0,0.3422222222222222,0.9387031018547736
0,0.3466666666666667,16.462794721995706
0,0.3511111111111111,14.186680014215098
0,0.35555555555555557,25.071588988763068
0,0.36,4.431553521480247
0,0.36444444444444446,24.713931003367403
0,0.3688888888888889,7.941935341859683
0,0.37333333333333335,20.88653937420663
0,0.37777777777777777,15.9627364647661
0,0.38222222222222224,18.58841030072057
0,0.38666666666666666,3.3468341544790627
0,0.39111111111111113,10.273227460937418
0,0.39555555555555555,27.242513104078327
0,0.4,2.43963530323504
0,0.40444444444444444,8.024131186584347
0,0.4088888888888889,16.526253228625357
0,0.41333333333333333,9.009906908655108
0,0.4177777777777778,19.346247214826406
0,0.4222222222222222,5.195717193722482
0,0.42666666666666664,5.156947410002234
0,0.4311111111111111,23.543092655891833
0,0.43555555555555553,18.420238570982296
0,0.44,24.259214676541816
0,0.4444444444444444,11.385311243513044
0,0.4488888888888889,3.910060835161132
0,0.4533333333333333,40.94241087442253
0,0.4577777777777778,6.524899420949857
0,0.4622222222222222,5.298679667300272
0,0.4666666666666667,12.278438597988046
0,0.4711111111111111,14.327404832881372
0,0.47555555555555556,11.269981430270136
0,0.48,3.9178468193752236
0,0.48444444444444446,13.411828992210516
0,0.4888888888888889,13.127794779839908
0,0.49333333333333335,11.490254256242519
0,0.49777777777777776,20.539982338098245
1,0.0,3.019806626980426e-14
1,0.005128205128205128,14.736426194270033
1,0.010256410256410256,10.415537447028152
1,0.015384615384615385,3.47507241007802
1,0.020512820512820513,10.959130940720073
1,0.02564102564102564,10.89497985788118
1,0.03076923076923077,2.4938549990041556
1,0.035897435897435895,7.723743626856367
1,0.041025641025641026,23.88510587558588
1,0.046153846153846156,10.038358589716841
1,0.05128205128205128,17.05879077352312
1,0.05641025641025641,0.7553558545275804
1,0.06153846153846154,20.29208939639611
1,0.06666666666666667,20.08907358897038
1,0.07179487179487179,14.065327148481831
1,0.07692307692307693,16.519112807937145
1,0.08205128205128205,7.06362179854392
1,0.08717948717948718,12.55458423918641
1,0.09230769230769231,12.189911903375911
1,0.09743589743589744,8.923857910603218
1,0.10256410256410256,12.335256584670075
1,0.1076923076923077,11.421112680213653
1,0.11282051282051282,10.030960926891774
1,0.11794871794871795,11.79811204647461
1,0.12307692307692308,10.920753346743243
1,0.1282051282051282,17.863287379225532
1,0.13333333333333333,6.2094229780467005
1,0.13846153846153847,15.441352022703056
1,0.14358974358974358,0.18108601673377803
1,0.14871794871794872,11.050182291825722
1,0.15384615384615385,8.785319868631529
1,0.15897435897435896,6.1567560779258015
1,0.1641025641025641,11.626552129501027
1,0.16923076923076924,17.47352639040791
1,0.17435897435897435,24.215697304009215
1,0.1794871794871795,14.322404962494122
1,0.18461538461538463,5.462778051178598
1,0.18974358974358974,21.743089518824828
1,0.19487179487179487,11.768639869820763
1,0.2,18.292412709420717
1,0.20512820512820512,5.401912501980471
1,0.21025641025641026,2.460748171681157
1,0.2153846153846154,15.036215080937351
1,0.2205128205128205,10.806142188289012
1,0.22564102564102564,19.17847147844848
1,0.23076923076923078,12.003143812975496
1,0.2358974358974359,27.249179064171017
1,0.24102564102564103,5.835002087742426
1,0.24615384615384617,8.32121503247493
1,0.2512820512820513,22.260531215978784
1,0.2564102564102564,12.586176621643423
1,0.26153846153846155,27.764699341307928
1,0.26666666666666666,7.202141478358046
1,0.2717948717948718,15.673283722673823
1,0.27692307692307694,19.83264691382951
1,0.28205128205128205,14.888112671506402
1,0.28717948717948716,12.426514279391888
1,0.2923076923076923,9.203604798209422
1,0.29743589743589743,30.801809991407296
1,0.30256410256410254,3.066558004960475
1,0.3076923076923077,5.239776135882965
1,0.3128205128205128,0.9800970462879578
1,0.31794871794871793,7.925142260689419
1,0.3230769230769231,20.170632172540206
1,0.3282051282051282,5.872961609036324
1,0.3333333333333333,27.12403569656662
1,0.3384615384615385,10.395451469436125
1,0.3435897435897436,4.266361414498814
1,0.3487179487179487,13.821960070106691
1,0.35384615384615387,5.484264218132462
1,0.358974358974359,15.576786278987516
1,0.3641025641025641,5.451541932604782
1,0.36923076923076925,18.108902962443807
1,0.37435897435897436,11.954299173505815
1,0.37948717948717947,12.561568326386668
1,0.38461538461538464,9.74802928201274
1,0.38974358974358975,7.212440862757549
1,0.39487179487179486,10.014270519764477
1,0.4,10.928142050781297
1,0.40512820512820513,6.296881494996687
1,0.41025641025641024,8.647373909904617
1,0.4153846153846154,9.738034918321278
1,0.4205128205128205,8.058555940277504
1,0.4256410256410256,1.3578026508358536
1,0.4307692307692308,5.474552662622977
1,0.4358974358974359,10.577062422732155
1,0.441025641025641,13.04007869737799
1,0.4461538461538462,7.353413329579909
1,0.4512820512820513,38.66758737564514
1,0.4564102564102564,14.763016900013755
1,0.46153846153846156,12.200918163243792
1,0.4666666666666667,9.019016839876315
1,0.4717948717948718,26.490717934198752
1,0.47692307692307695,8.815603118543406
1,0.48205128205128206,16.093077984910305
1,0.48717948717948717,4.665030612379485
1,0.49230769230769234,8.109130725699673
1,0.49743589743589745,11.72880661482276
2,0.0,1.1546319456101628e-14
2,0.005050505050505051,16.370229532068706
2,0.010101010101010102,18.768052609957998
2,0.015151515151515152,3.6415838238831117
2,0.020202020202020204,13.613161357229684
2,0.025252525252525256,1.596819820617738
2,0.030303030303030304,10.580670754882183
2,0.03535353535353536,19.17698484105412
2,0.04040404040404041,20.40394461427317
2,0.045454545454545456,22.77814363072768
2,0.05050505050505051,13.751702224621669
2,0.05555555555555556,17.47081223498047
2,0.06060606060606061,10.945848352900049
2,0.06565656565656566,17.52719358060687
2,0.07070707070707072,10.847658037747932
2,0.07575757575757576,16.074428667635836
2,0.08080808080808081,16.378520110121396
2,0.08585858585858587,3.5453439364839303
2,0.09090909090909091,6.172109600636228
2,0.09595959595959597,5.9413835760683265
2,0.10101010101010102,8.547771931075598
2,0.10606060606060606,5.543924903552269
2,0.11111111111111112,1.9307293914034669
2,0.11616161616161617,16.429633730588776
2,0.12121212121212122,22.08201865930705
2,0.12626262626262627,12.609568107034338
2,0.13131313131313133,26.00357887833261
2,0.13636363636363638,12.572420102476896
2,0.14141414141414144,25.5787153004518
2,0.14646464646464646,0.6946363800777439
2,0.15151515151515152,4.898119527963369
2,0.15656565656565657,13.782673741282354
2,0.16161616161616163,17.770069703381672
2,0.16666666666666669,4.664353751192349
2,0.17171717171717174,16.685577969437553
2,0.1767676767676768,24.562733152485873
2,0.18181818181818182,21.64987837769062
2,0.18686868686868688,9.028731903158253
2,0.19191919191919193,14.285209988208472
2,0.196969696969697,5.20721102096416
2,0.20202020202020204,12.604564368749845
2,0.2070707070707071,8.495737514887301
2,0.21212121212121213,10.510518545987233
2,0.21717171717171718,18.908362130288225
2,0.22222222222222224,18.490544689791978
2,0.2272727272727273,13.048467407708161
2,0.23232323232323235,4.130177285577298
2,0.2373737373737374,11.700305404199112
2,0.24242424242424243,10.896169676351581
2,0.2474747474747475,7.870858435429851
2,0.25252525252525254,7.417533895029537
2,0.2575757575757576,3.5486621582763576
2,0.26262626262626265,28.939594858953186
2,0.2676767676767677,10.39923925713214
2,0.27272727272727276,6.096404706401858
2,0.2777777777777778,9.608424652415414
2,0.2828282828282829,25.17382766998375
2,0.2878787878787879,7.897539849227822
2,0.29292929292929293,20.855514230202935
2,0.297979797979798,3.939179796950649
2,0.30303030303030304,12.532604709256177
2,0.3080808080808081,6.771794877821834
2,0.31313131313131315,20.776344230406426
2,0.31818181818181823,2.708874522337973
2,0.32323232323232326,7.708506355197052
2,0.3282828282828283,16.79318459104233
2,0.33333333333333337,20.770735591698823
2,0.3383838383838384,18.739244525230383
2,0.3434343434343435,14.43491703646992
2,0.3484848484848485,9.926612054851907
2,0.3535353535353536,10.708523568787317
2,0.3585858585858586,6.268325320313364
2,0.36363636363636365,3.5032425188156915
2,0.36868686868686873,26.428059545060325
2,0.37373737373737376,10.63300522491961
2,0.37878787878787884,29.197528883176748
2,0.38383838383838387,5.812715664817321
2,0.3888888888888889,9.231462766878423
2,0.393939393939394,16.751637415027066
2,0.398989898989899,8.908696761043815
2,0.4040404040404041,6.358279720343433
2,0.4090909090909091,13.405610408607883
2,0.4141414141414142,8.533808779237761
2,0.4191919191919192,7.11254233256073
2,0.42424242424242425,13.619234308498022
2,0.42929292929292934,7.528789955003517
2,0.43434343434343436,12.720793716089627
2,0.43939393939393945,22.527899086108363
2,0.4444444444444445,16.09725542148068
2,0.44949494949494956,4.907631169867844
2,0.4545454545454546,13.235241558410568
2,0.4595959595959596,9.572742201706943
2,0.4646464646464647,13.210584048400484
2,0.4696969696969697,12.99328059521736
2,0.4747474747474748,6.910556801531905
2,0.47979797979797983,7.764720264182808
2,0.48484848484848486,12.14182809495993
2,0.48989898989898994,17.26093298693394
2,0.494949494949495,7.049672635557102
3,0.0,4.085620730620576e-14
3,0.005050505050505051,26.55632438562861
3,0.010101010101010102,13.688764244180856
3,0.015151515151515152,21.608086790277014
3,0.020202020202020204,10.490138519850461
3,0.025252525252525256,3.2064989487379427
3,0.030303030303030304,11.937569571290187
3,0.03535353535353536,7.843324807144787
3,0.04040404040404041,6.983061132262227
3,0.045454545454545456,12.618182416011656
3,0.05050505050505051,4.011642822678179
3,0.05555555555555556,17.34483757684809
3,0.06060606060606061,2.0996824317813667
3,0.06565656565656566,3.3183406746403437
3,0.07070707070707072,10.558516322257788
3,0.07575757575757576,7.396768989851213
3,0.08080808080808081,8.168792884436447
3,0.08585858585858587,7.316072263214014
3,0.09090909090909091,16.3751796223988
3,0.09595959595959597,21.439967365430505
3,0.10101010101010102,9.363863930339058
3,0.10606060606060606,17.296874153582444
3,0.11111111111111112,11.99472807088115
3,0.11616161616161617,3.6272224527887276
3,0.12121212121212122,12.988768803312055
3,0.12626262626262627,11.550724638562043
3,0.13131313131313133,19.760390286633758
3,0.13636363636363638,23.22471118661587
3,0.14141414141414144,6.000981689194155
